num_critic_for_reviews,gross,genres,movie_title,num_voted_users,num_user_for_reviews,language,country,budget,title_year,imdb_score,aspect_ratio
320,474544677,Action|Adventure|Fantasy|Sci-Fi,Star Wars: Episode I - The Phantom Menace?,534658,3597,English,USA,115000000,1999,6.5,2.35
257,187165546,Adventure|Animation|Comedy|Family|Fantasy,The Croods?,150618,195,English,USA,135000000,2013,7.3,2.35
152,40911830,Action|Drama|War,Windtalkers?,55994,454,English,USA,115000000,2002,6,2.35
231,47952020,Action|Adventure|Drama|Fantasy,The Huntsman: Winter's War?,37750,134,English,USA,115000000,2016,6.1,2.35
348,190871240,Action|Adventure|Comedy|Sci-Fi,Teenage Mutant Ninja Turtles?,167085,491,English,USA,125000000,2014,5.9,2.35
738,274084951,Adventure|Drama|Sci-Fi|Thriller,Gravity?,582917,1885,English,UK,100000000,2013,7.8,2.35
93,67155742,Action|Adventure|Thriller,Dante's Peak?,62271,277,English,USA,116000000,1997,5.8,2.35
369,56114221,Action|Adventure|Sci-Fi,Fantastic Four?,110486,695,English,USA,120000000,2015,4.3,2.35
179,250863268,Action|Adventure|Comedy|Family|Fantasy,Night at the Museum?,234480,444,English,USA,110000000,2006,6.4,1.85
358,155181732,Action|Adventure|Drama|Thriller,San Andreas?,147497,499,English,USA,110000000,2015,6.1,2.35
160,125332007,Action|Adventure|Thriller,Tomorrow Never Dies?,149680,328,English,UK,110000000,1997,6.5,2.35
192,113330342,Action|Drama|History|War,The Patriot?,207613,1144,English,USA,110000000,2000,7.1,2.35
198,125531634,Crime|Thriller,Ocean's Twelve?,284852,627,English,USA,110000000,2004,6.4,2.35
233,186336103,Action|Comedy|Crime|Romance|Thriller,Mr. & Mrs. Smith?,348861,798,English,USA,120000000,2005,6.5,2.35
263,129995817,Adventure|Sci-Fi|Thriller,Insurgent?,154621,258,English,USA,110000000,2015,6.3,2.35
267,102608827,Biography|Drama,The Aviator?,264318,799,English,USA,110000000,2004,7.5,2.35
184,42776259,Adventure|Comedy|Family|Fantasy,Gulliver's Travels?,53160,121,English,USA,112000000,2010,4.9,2.35
447,98780042,Action|Comedy|Crime|Sci-Fi|Thriller,The Green Hornet?,136019,443,English,USA,120000000,2011,5.8,2.35
366,106369117,Action|Drama|Fantasy|War,300: Rise of an Empire?,225273,523,English,USA,110000000,2014,6.2,2.35
172,142614158,Adventure|Animation|Comedy|Family|Fantasy,The Smurfs?,66593,153,English,USA,110000000,2011,5.5,1.78
104,50026353,Animation|Comedy|Family|Music|Western,Home on the Range?,13581,88,English,USA,110000000,2004,5.4,1.78
181,66002193,Action|Adventure|Mystery|Sci-Fi|Thriller,Allegiant?,44296,144,English,USA,110000000,2016,5.8,2.35
327,85463309,Action|Drama|Sci-Fi|Sport,Real Steel?,254841,426,English,USA,110000000,2011,7.1,2.35
125,71017784,Adventure|Animation|Comedy|Family|Fantasy,The Smurfs 2?,27257,59,English,USA,105000000,2013,5.4,1.85
79,48068396,Action|Crime|Romance|Thriller,Speed 2: Cruise Control?,60573,248,English,USA,160000000,1997,3.7,2.35
326,61656849,Action|Sci-Fi,Ender's Game?,184561,554,English,USA,110000000,2013,6.7,2.35
354,134520804,Action|Adventure|Thriller,Live Free or Die Hard?,336235,782,English,USA,110000000,2007,7.2,2.35
297,313837577,Action|Adventure|Drama|Fantasy,The Lord of the Rings: The Fellowship of the Ring?,1238746,5060,English,New Zealand,93000000,2001,8.8,2.35
188,24004159,Action|Adventure|Comedy,Around the World in 80 Days?,68720,191,English,USA,110000000,2004,5.8,2.35
174,58183966,Biography|Drama|Sport,Ali?,79186,386,English,USA,107000000,2001,6.8,2.35
109,100446895,Adventure|Comedy|Family|Fantasy,The Cat in the Hat?,36033,456,English,USA,109000000,2003,3.8,1.85
225,144795350,Action|Mystery|Sci-Fi|Thriller,"I, Robot?",387632,789,English,USA,120000000,2004,7.1,2.35
239,47396698,Action|Adventure|Drama|History|War,Kingdom of Heaven?,217373,942,English,USA,130000000,2005,7.2,2.35
101,140015224,Adventure|Comedy|Family|Fantasy,Stuart Little?,94172,179,English,Germany,133000000,1999,5.9,1.85
228,104374107,Animation|Family|Fantasy|Musical|Romance,The Princess and the Frog?,89351,214,English,USA,105000000,2009,7.1,1.85
568,228430993,Adventure|Drama|Sci-Fi,The Martian?,472488,1023,English,USA,108000000,2015,8.1,2.35
257,35799026,Action|Adventure|Romance|Sci-Fi|Thriller,The Island?,263329,899,English,USA,126000000,2005,6.9,2.35
62,6712451,Comedy|Romance,Town & Country?,4102,89,English,New Line,90000000,2001,4.4,1.85
175,101643008,Action|Crime|Thriller,Gone in Sixty Seconds?,218341,498,English,USA,90000000,2000,6.5,2.35
265,187670866,Action|Drama|Romance,Gladiator?,982637,2368,English,USA,103000000,2000,8.5,2.35
252,132014112,Action|Mystery|Sci-Fi|Thriller,Minority Report?,399651,1331,English,USA,102000000,2002,7.7,2.35
232,261970615,Adventure|Family|Fantasy|Mystery,Harry Potter and the Chamber of Secrets?,387616,858,English,UK,100000000,2002,7.4,2.35
400,167007184,Action|Adventure|Thriller,Casino Royale?,470483,2301,English,UK,150000000,2006,8,2.35
230,180011740,Action|Adventure|Sci-Fi|Thriller,Planet of the Apes?,177725,1368,English,USA,100000000,2001,5.7,2.35
210,204843350,Action|Sci-Fi,Terminator 2: Judgment Day?,744891,983,English,USA,102000000,1991,8.5,2.35
357,97030725,Biography|Crime|Drama|History|Romance,Public Enemies?,230931,585,English,USA,100000000,2009,7,2.35
300,130127620,Biography|Crime|Drama,American Gangster?,324671,458,English,USA,100000000,2007,7.8,1.85
94,146282411,Action|Comedy|Thriller,True Lies?,190439,351,English,USA,115000000,1994,7.2,2.35
267,65452312,Action|Crime|Thriller,The Taking of Pelham 1 2 3?,149998,285,English,USA,100000000,2009,6.4,2.35
180,148383780,Comedy|Romance,Little Fockers?,85531,152,English,USA,100000000,2010,5.5,1.85
265,119219978,Action|Comedy|Crime,The Other Guys?,189806,316,English,USA,100000000,2010,6.7,2.35
81,101228120,Action|Drama|Mystery|Thriller,Eraser?,84424,131,English,USA,100000000,1996,6.1,2.35
765,162804648,Drama|Western,Django Unchained?,955174,1193,English,USA,100000000,2012,8.5,2.35
80,100117603,Animation|Drama|Family|Musical|Romance,The Hunchback of Notre Dame?,102933,230,English,USA,100000000,1996,6.9,1.78
141,89296573,Adventure|Animation|Comedy|Family|Fantasy,The Emperor's New Groove?,128285,297,English,USA,100000000,2000,7.3,1.66
383,85017401,Action|Adventure|Thriller,The Expendables 2?,246803,474,English,USA,92000000,2012,6.7,2.35
193,173005002,Action|Adventure|Comedy|Family|Mystery,National Treasure?,255447,692,English,USA,100000000,2004,6.9,2.35
170,75030163,Action|Adventure|Family|Fantasy,Eragon?,108076,1690,English,USA,100000000,2006,5.1,2.35
333,77222184,Adventure|Drama|Family|Fantasy,Where the Wild Things Are?,87677,388,English,Germany,100000000,2009,6.8,2.35
256,34964818,Adventure|Family|Fantasy,Pan?,39956,186,English,USA,150000000,2015,5.8,2.35
203,107515297,Adventure|Animation|Family|Fantasy,Epic?,85833,113,English,USA,100000000,2013,6.7,2.35
321,67631157,Action|Romance|Thriller,The Tourist?,176598,374,English,USA,100000000,2010,6,2.35
174,66862068,Action|Fantasy|Horror|Mystery,End of Days?,89509,524,English,USA,83000000,1999,5.7,2.35
166,57366262,Adventure|Drama|Thriller,Blood Diamond?,400292,657,English,Germany,100000000,2006,8,2.35
606,116866727,Biography|Comedy|Crime|Drama,The Wolf of Wall Street?,780588,1138,English,USA,100000000,2013,8.2,2.35
144,184031112,Action|Adventure|Fantasy,Batman Forever?,190786,539,English,USA,100000000,1995,5.4,1.85
192,54700065,Action|Sci-Fi|War,Starship Troopers?,221521,1049,English,USA,105000000,1997,7.2,1.85
511,27098580,Drama|Sci-Fi,Cloud Atlas?,284825,828,English,Germany,102000000,2012,7.5,2.35
188,55673333,Action|Adventure|Animation|Family|Fantasy,Legend of the Guardians: The Owls of Ga'Hoole?,65785,160,English,USA,80000000,2010,7,2.35
212,40198710,Action|Crime|Fantasy|Romance|Thriller,Catwoman?,87451,660,English,USA,100000000,2004,3.3,2.35
245,72660029,Action|Adventure,Hercules?,115687,269,English,USA,100000000,2014,6,2.35
127,38120554,Adventure|Animation|Family|Sci-Fi,Treasure Planet?,71527,217,English,USA,140000000,2002,7.1,1.5
167,49392095,Adventure|Comedy|Sci-Fi,Land of the Lost?,52029,224,English,USA,100000000,2009,5.4,1.85
320,39292022,Action|Adventure|Thriller,The Expendables 3?,127258,351,English,USA,90000000,2014,6.1,2.35
163,28772222,Action|Crime|Sport|Thriller,Point Break?,33953,163,English,USA,105000000,2015,5.3,2.35
78,17010646,Comedy|Family|Fantasy,Son of the Mask?,40751,239,English,USA,84000000,2005,2.2,1.85
289,24985612,Action|Adventure|Biography|Drama|History|Thriller,In the Heart of the Sea?,71782,161,English,USA,100000000,2015,7,1.85
66,4411102,Action|Comedy|Sci-Fi,The Adventures of Pluto Nash?,20295,164,English,USA,100000000,2002,3.8,1.85
266,35024475,Action|Drama|Thriller|War,Green Zone?,110364,261,English,France,100000000,2010,6.9,2.35
208,130174897,Adventure|Animation|Comedy|Family,The Peanuts Movie?,27918,155,English,USA,99000000,2015,7.2,1.85
97,10200000,Drama|Mystery|Thriller,The Spanish Prisoner?,18697,263,English,USA,10000000,1997,7.3,1.85
202,202007640,Action|Adventure|Fantasy|Thriller,The Mummy Returns?,248045,890,English,USA,98000000,2001,6.3,2.35
233,77679638,Crime|Drama,Gangs of New York?,314033,1166,English,USA,100000000,2002,7.5,2.35
136,9213,Drama|History|Romance|War,The Flowers of War?,38690,130,Mandarin,China,94000000,2011,7.6,2.35
154,58867694,Animation|Comedy|Family|Sport,Surf's Up?,54077,112,English,USA,100000000,2007,6.8,1.85
169,59475623,Comedy|Sci-Fi|Thriller,The Stepford Wives?,49739,407,English,USA,90000000,2004,5.2,1.85
200,108638745,Drama|History|War,Black Hawk Down?,292022,1103,English,USA,92000000,2001,7.7,2.35
255,86897182,Comedy,The Campaign?,106790,177,English,USA,95000000,2012,6.2,1.85
173,63540020,Action|Adventure|Sci-Fi,The Fifth Element?,343274,742,English,France,93000000,1997,7.7,2.35
221,95328937,Comedy|Drama|Romance,Sex and the City 2?,59581,293,English,USA,100000000,2010,4.3,1.85
82,50802661,Adventure|Animation|Comedy|Family|Romance,The Road to El Dorado?,58300,139,English,USA,95000000,2000,6.9,1.85
233,161317423,Adventure|Animation|Comedy|Family,Ice Age: Continental Drift?,145321,139,English,USA,95000000,2012,6.6,2.35
343,201148159,Drama|Family|Fantasy|Romance,Cinderella?,103737,322,English,USA,95000000,2015,7,2.35
308,43982842,Drama|Fantasy|Thriller,The Lovely Bones?,125109,593,English,USA,65000000,2009,6.7,2.35
301,380838870,Adventure|Animation|Comedy|Family,Finding Nemo?,692482,866,English,USA,94000000,2003,8.2,1.85
328,377019252,Action|Adventure|Drama|Fantasy,The Lord of the Rings: The Return of the King?,1215718,3189,English,USA,94000000,2003,8.9,2.35
294,340478898,Action|Adventure|Drama|Fantasy,The Lord of the Rings: The Two Towers?,1100446,2417,English,USA,94000000,2002,8.7,2.35
175,17176900,Action|Adventure|Fantasy,Seventh Son?,54501,154,English,USA,95000000,2014,5.5,2.35
199,131144183,Action|Adventure|Fantasy|Thriller,Lara Croft: Tomb Raider?,157016,824,English,USA,115000000,2001,5.7,2.35
355,23014504,Drama|Mystery|Romance|Sci-Fi|Thriller,Transcendence?,172707,462,English,UK,100000000,2014,6.3,2.35
198,181166115,Action|Adventure|Sci-Fi|Thriller,Jurassic Park III?,219501,1236,English,USA,93000000,2001,5.9,1.85
529,176740650,Action|Drama|Sci-Fi|Thriller,Rise of the Planet of the Apes?,403836,646,English,USA,93000000,2011,7.6,2.35
198,71148699,Adventure|Family|Fantasy,The Spiderwick Chronicles?,68935,125,English,USA,90000000,2008,6.6,2.35
412,67344392,Action|Thriller,A Good Day to Die Hard?,165618,503,English,USA,92000000,2013,5.3,1.85
106,22406362,Drama|History|War|Western,The Alamo?,16832,267,English,USA,107000000,2004,6,2.35
283,261437578,Action|Adventure|Animation|Family,The Incredibles?,479166,815,English,USA,92000000,2004,8,2.35
61,11000000,Action|Adventure|Comedy,Cutthroat Island?,21102,169,English,USA,98000000,1995,5.6,2.35
217,88761720,Adventure|Family|Fantasy,Percy Jackson & the Olympians: The Lightning Thief?,141179,419,English,UK,95000000,2010,5.9,2.35
175,250147615,Adventure|Comedy|Family|Mystery|Sci-Fi,Men in Black?,403014,289,English,USA,90000000,1997,7.3,1.85
191,245823397,Adventure|Animation|Comedy|Family|Fantasy,Toy Story 2?,385871,515,English,USA,90000000,1999,7.9,1.85
316,81557479,Action|Thriller,Unstoppable?,149947,326,English,USA,100000000,2010,6.8,2.35
127,226138454,Action|Comedy|Crime|Thriller,Rush Hour 2?,160440,394,English,USA,90000000,2001,6.6,2.35
185,155370362,Drama|Fantasy|Horror|Mystery|Thriller,What Lies Beneath?,98403,683,English,USA,100000000,2000,6.6,2.35
191,124870275,Animation|Comedy|Family|Sci-Fi,Cloudy with a Chance of Meatballs?,152601,156,English,USA,100000000,2009,7,2.35
188,196573705,Action|Adventure|Animation|Comedy|Family,Ice Age: Dawn of the Dinosaurs?,166791,132,English,USA,90000000,2009,7,1.85
362,58229120,Adventure|Comedy|Drama|Fantasy|Romance,The Secret Life of Walter Mitty?,236421,515,English,USA,90000000,2013,7.3,2.35
181,125305545,Action|Adventure|Comedy|Crime|Thriller,Charlie's Angels?,145350,643,English,USA,92000000,2000,5.5,2.35
352,132373442,Crime|Drama|Thriller,The Departed?,873649,2054,English,USA,90000000,2006,8.5,2.35
143,120618403,Adventure|Animation|Family|Fantasy|Musical|War,Mulan?,171792,222,English,USA,90000000,1998,7.5,1.66
308,110416702,Action|Comedy,Tropic Thunder?,307539,577,English,USA,92000000,2008,7,2.35
517,102515793,Crime|Drama|Mystery|Thriller,The Girl with the Dragon Tattoo?,330152,632,English,USA,90000000,2011,7.8,2.35
148,100012500,Action|Adventure|Thriller,Die Hard with a Vengeance?,299258,346,English,USA,90000000,1995,7.6,2.35
415,209019489,Action|Adventure|Crime|Mystery|Thriller,Sherlock Holmes?,477300,621,English,USA,90000000,2009,7.6,1.85
146,84037039,Action|Adventure|Animation|Family|Fantasy|Sci-Fi,Atlantis: The Lost Empire?,72591,289,English,USA,120000000,2001,6.8,2.35
70,85884815,Adventure|Animation|Comedy|Family|Fantasy|Music,Alvin and the Chipmunks: The Road Chip?,9418,53,English,USA,90000000,2015,5,1.85
269,83077470,Drama|History|Thriller|War,Valkyrie?,183247,440,English,USA,75000000,2008,7.1,1.85
198,100018837,Action|Comedy,You Don't Mess with the Zohan?,156348,380,English,USA,90000000,2008,5.5,1.85
253,78747585,Action|Animation|Comedy|Sci-Fi,Pixels?,89770,342,English,USA,88000000,2015,5.6,2.35
281,78616689,Adventure|Drama|Sci-Fi,A.I. Artificial Intelligence?,238747,2153,English,USA,100000000,2001,7.1,1.85
122,75817994,Comedy|Family|Fantasy|Horror|Mystery,The Haunted Mansion?,32049,179,English,USA,90000000,2003,4.9,2.35
159,100853835,Drama|Mystery|Sci-Fi|Thriller,Contact?,200556,611,English,USA,90000000,1997,7.4,2.35
180,73209340,Action|Horror|Sci-Fi|Thriller,Hollow Man?,101834,628,English,USA,95000000,2000,5.7,1.85
227,72515360,Crime|Mystery|Thriller,The Interpreter?,86152,411,Aboriginal,UK,80000000,2005,6.4,2.35
183,68558662,Adventure|Family|Fantasy,Percy Jackson: Sea of Monsters?,86627,204,English,USA,90000000,2013,5.9,2.35
157,65653758,Action|Adventure|Fantasy,Lara Croft Tomb Raider: The Cradle of Life?,102747,316,English,USA,95000000,2003,5.5,2.35
196,64685359,Action|Adventure|Comedy|Crime|Mystery|Thriller,Now You See Me 2?,40862,139,English,USA,90000000,2016,6.9,2.35
64,61355436,Action|Adventure|Romance|Sci-Fi|Thriller,The Saint?,52136,184,English,USA,68000000,1997,6.2,2.35
142,26871,Action|Crime|Thriller,Spy Game?,121259,361,English,Germany,92000000,2001,7,2.35
181,60874615,Adventure|Sci-Fi|Thriller,Mission to Mars?,60467,949,English,USA,90000000,2000,5.6,2.35
240,143618384,Adventure|Animation|Comedy|Family|Musical,Rio?,165333,186,English,USA,90000000,2011,7,2.35
93,58220776,Comedy|Drama|Sci-Fi,Bicentennial Man?,87785,362,English,USA,100000000,1999,6.8,1.85
84,47474112,Action|Drama|Sci-Fi|Thriller,Volcano?,58227,181,English,USA,90000000,1997,5.4,1.85
66,42877165,Action|Crime|Drama|Thriller,The Devil's Own?,45602,114,English,USA,86000000,1997,6.1,2.35
136,35168677,Drama|History|Thriller|War,K-19: The Widowmaker?,49311,278,English,UK,100000000,2002,6.7,2.35
369,56114221,Action|Adventure|Sci-Fi,Fantastic Four?,110486,695,English,USA,120000000,2015,4.3,2.35
166,37567440,Adventure|Fantasy,Conan the Barbarian?,113065,337,English,USA,20000000,1982,6.9,2.35
201,61644321,Biography|Drama|Sport,Cinderella Man?,148238,529,English,USA,88000000,2005,8,2.35
47,190562,Action|Family|Fantasy|Musical,The Nutcracker in 3D?,2508,24,English,UK,90000000,2010,4.4,2.35
175,120147445,Drama|History|Sport,Seabiscuit?,57661,455,English,USA,87000000,2003,7.3,2.35
114,241688385,Action|Adventure|Drama|Thriller,Twister?,144053,395,English,USA,92000000,1996,6.3,2.35
187,144512310,Action|Crime|Thriller,The Fast and the Furious?,272223,988,English,USA,38000000,2001,6.7,2.35
221,233630478,Adventure|Drama|Romance,Cast Away?,394317,1051,English,USA,90000000,2000,7.7,1.85
206,197992827,Animation|Comedy|Family|Music|Romance,Happy Feet?,132501,548,English,USA,100000000,2006,6.5,2.35
239,176049130,Action|Mystery|Thriller,The Bourne Supremacy?,348232,806,English,USA,75000000,2004,7.8,2.35
142,172620724,Action|Adventure|Drama|Thriller,Air Force One?,146134,393,English,USA,85000000,1997,6.4,2.35
186,183405771,Crime|Thriller,Ocean's Eleven?,402645,845,English,USA,85000000,2001,7.8,2.35
228,20315324,Action|Adventure|Romance,The Three Musketeers?,88542,254,English,Germany,75000000,2011,5.8,2.35
256,148313048,Animation|Comedy|Family|Fantasy,Hotel Transylvania?,164148,168,English,USA,85000000,2012,7.1,1.85
222,127706877,Animation|Comedy|Family|Fantasy|Musical|Romance,Enchanted?,142496,399,English,USA,85000000,2007,7.1,2.35
298,126149655,Action|Crime|Mystery|Thriller,Safe House?,166693,276,English,USA,85000000,2012,6.8,2.35
84,66941559,Adventure|Comedy|Family,102 Dalmatians?,26413,77,English,USA,85000000,2000,4.8,1.85
236,78009155,Action|Comedy|Crime,Tower Heist?,110073,194,English,USA,75000000,2011,6.2,2.35
157,63224849,Comedy|Romance,The Holiday?,182757,483,English,USA,85000000,2006,6.9,1.85
81,111544445,Action|Crime|Drama|Mystery|Thriller,Enemy of the State?,188116,415,English,USA,90000000,1998,7.3,2.35
187,112703470,Comedy|Drama|Romance,It's Complicated?,69860,214,English,USA,85000000,2009,6.6,1.85
238,117144465,Crime|Thriller,Ocean's Thirteen?,256928,288,English,USA,85000000,2007,6.9,2.35
107,84303558,Adventure|Animation|Comedy|Family,Open Season?,65270,100,English,USA,85000000,2006,6.2,1.85
459,150832203,Adventure|Mystery|Sci-Fi,Divergent?,341058,713,English,USA,85000000,2014,6.7,2.35
187,51396781,Drama|History|War,Enemy at the Gates?,188887,662,English,USA,68000000,2001,7.6,2.35
151,47592825,Action|Adventure|Comedy|Thriller,The Rundown?,82731,255,English,USA,85000000,2003,6.7,2.35
80,50016394,Action|Adventure|Comedy|Fantasy,Last Action Hero?,106528,257,English,USA,70000000,1993,6.2,2.35
229,57010853,Drama|Romance,Memoirs of a Geisha?,119286,548,English,USA,85000000,2005,7.3,2.35
158,62494975,Action|Crime|Thriller,The Fast and the Furious: Tokyo Drift?,179500,378,English,USA,85000000,2006,6,2.35
190,46440491,Adventure|Animation|Comedy|Family|Fantasy,Arthur Christmas?,35446,78,English,UK,100000000,2011,7.1,1.85
98,44606335,Drama|Fantasy|Romance,Meet Joe Black?,169023,703,English,USA,90000000,1998,7.1,1.85
135,40048332,Action|Drama|Thriller,Collateral Damage?,61417,339,English,USA,85000000,2002,5.5,1.85
